course_id,tuition_fee,waitlist,retention_rate,feedback_score,faculty_rating,capacity,enrollment
145,24338,44,0.61,4.9,2.7,117,200
114,65475,50,0.53,4.3,3.5,116,199
152,48115,7,0.69,2.1,4.3,114,143
199,51765,44,0.67,4.3,2.6,57,154
179,74218,33,0.61,4.0,4.0,30,137
126,63940,36,0.53,1.2,4.5,44,122
190,50911,8,0.57,4.7,2.5,112,150
148,95942,25,0.56,4.2,2.1,118,168
130,33270,36,0.86,4.5,2.9,31,141
105,25650,23,0.75,2.2,3.0,116,152
122,94822,1,0.76,3.8,3.4,108,147
119,96519,33,0.68,3.5,3.5,100,169
146,71992,33,0.55,3.3,3.2,33,122
189,54965,10,0.63,2.0,3.0,45,96
177,98130,18,0.86,3.7,4.7,44,136
105,97813,8,0.67,4.8,3.0,67,134
154,84165,30,0.89,3.4,3.5,112,178
131,83208,16,0.76,2.5,2.5,108,141
102,96062,5,0.55,3.2,2.6,46,95
158,45677,20,0.63,1.7,2.5,106,136
178,91826,0,0.88,1.5,3.9,105,125
104,87643,10,0.83,1.6,3.4,75,112
126,48993,35,0.6,5.0,2.5,32,138
107,50923,36,0.55,2.2,2.5,103,149
112,24416,12,0.88,1.4,2.9,95,121
143,75141,32,0.88,1.7,2.3,108,150
186,22839,22,0.91,4.8,3.0,75,157
188,51608,4,0.66,4.9,2.7,58,120
167,52490,1,0.59,3.1,2.0,90,115
105,90956,22,0.54,3.9,4.2,104,164
109,37189,15,0.61,2.9,4.3,119,159
146,82445,26,0.64,1.0,3.9,75,128
199,38868,40,0.74,3.0,3.8,65,155
195,36301,27,0.9,4.2,3.9,79,166
104,61497,20,0.73,1.6,3.5,71,121
113,25527,40,0.67,2.3,4.3,107,178
172,84782,22,0.62,2.8,2.8,95,141
191,65394,15,0.65,1.9,2.2,110,129
132,82464,30,0.5,3.6,3.6,112,169
151,49858,23,0.69,2.4,2.5,94,137
126,28992,4,0.76,1.5,3.4,115,133
142,34529,38,0.66,2.1,3.3,105,164
150,98841,9,0.73,3.3,2.0,117,143
106,39993,1,0.82,3.3,4.9,79,134
159,70296,29,0.73,1.5,2.2,107,139
142,88632,40,0.7,1.9,3.1,95,157
123,90793,22,0.88,3.6,2.8,79,142
197,62508,13,0.89,2.8,4.4,113,162
156,60645,40,0.92,1.3,4.7,70,152
131,51119,45,0.55,2.1,4.4,67,153
199,94942,47,0.85,2.4,2.4,88,162
179,22768,2,0.55,1.1,2.6,33,67
132,62134,47,0.92,4.0,3.7,70,179
161,66824,26,0.73,2.1,2.4,44,104
157,23708,29,0.76,1.0,2.5,87,125
136,35543,25,0.93,2.0,3.6,62,131
173,90335,31,0.75,2.4,3.3,75,138
186,24865,39,0.82,2.8,3.0,51,139
140,41885,11,0.67,1.9,4.6,92,132
107,32206,17,0.56,4.4,4.7,65,150
101,75554,10,0.57,3.0,4.9,94,148
117,29841,9,0.72,3.2,4.4,109,158
161,64162,29,0.76,2.7,4.5,69,145
134,46956,30,0.73,1.5,2.8,66,123
186,60244,39,0.83,1.6,2.4,99,148
145,85148,45,0.88,3.1,4.6,57,165
164,59955,27,0.9,2.6,2.9,70,137
157,52139,21,0.62,2.0,3.6,106,146
130,63184,29,0.67,1.7,2.1,57,112
112,42750,35,0.71,2.2,3.0,88,147
158,39763,17,0.75,3.7,3.9,120,172
121,56696,4,0.69,3.2,2.9,64,108
150,30122,0,0.66,2.4,4.9,40,102
127,78864,26,0.82,4.4,3.0,70,153
113,67004,30,0.61,3.4,2.5,50,128
105,33311,35,0.67,4.6,4.2,85,180
158,31879,4,0.85,4.9,3.4,92,150
192,51418,9,0.66,3.7,2.9,66,124
158,71640,9,0.87,1.2,2.3,110,125
179,45882,34,0.72,2.2,2.2,69,129
158,96711,33,0.95,3.8,4.8,108,191
197,55030,1,0.92,2.4,3.1,45,97
101,45076,18,0.72,1.6,4.2,47,111
129,81492,45,0.56,3.8,2.6,77,162
150,96759,33,0.75,2.0,3.0,70,135
186,39574,13,0.66,3.7,4.5,106,165
184,64517,22,0.82,4.4,4.5,78,162
182,68650,39,0.8,3.1,4.8,81,172
109,84156,35,0.88,1.7,4.8,33,130
104,91769,28,0.84,4.8,2.1,59,148
119,23510,18,0.87,1.8,3.3,90,132
126,88684,49,0.62,4.2,2.6,78,174
113,95583,13,0.53,2.7,2.2,114,135
138,95700,25,0.86,1.9,3.3,39,110
183,98162,35,0.79,4.6,4.1,35,148
133,32180,33,0.51,2.9,2.1,49,115
132,30004,28,0.74,4.8,3.4,72,162
159,93750,23,0.92,3.8,2.9,82,154
195,94055,13,0.86,5.0,3.9,45,135
155,36784,38,0.66,2.5,3.7,57,140
165,24772,37,0.54,5.0,2.7,67,162
163,43498,3,0.92,4.0,3.3,120,159
156,67089,22,0.83,1.2,4.7,59,126
130,49700,14,0.7,3.4,4.2,34,118
154,22719,5,0.86,4.0,2.0,97,135
149,43614,41,0.75,1.4,3.6,119,171
136,37470,26,0.66,2.9,4.5,108,166
114,31064,23,0.67,4.3,4.1,40,135
197,79110,8,0.52,1.5,4.8,94,125
191,68813,22,0.7,3.7,3.0,89,152
108,85025,30,0.75,4.5,4.5,112,192
165,53692,19,0.67,1.1,4.6,42,104
156,21876,16,0.58,2.1,4.7,80,134
178,59165,38,0.63,4.9,2.5,105,185
195,58813,9,0.93,3.1,3.5,107,150
168,41361,35,0.73,3.8,2.3,41,129
186,43068,34,0.76,4.0,4.4,32,141
142,71517,0,0.74,1.7,3.6,45,84
152,57302,37,0.61,2.4,2.3,50,119
166,20086,18,0.75,3.6,3.2,93,150
195,29294,45,0.67,3.3,2.8,59,152
179,65348,39,0.73,1.9,4.7,90,163
194,33923,31,0.69,2.3,2.5,120,159
171,87042,42,0.79,2.7,2.7,89,158
167,59857,39,0.82,3.3,3.7,93,176
121,90122,27,0.94,1.6,2.7,109,145
118,85370,6,0.95,1.3,2.6,50,90
167,84555,14,0.85,3.8,4.4,44,130
133,55025,18,0.77,4.1,4.1,50,134
114,80377,42,0.92,1.9,2.0,88,148
135,28418,46,0.67,1.7,3.6,111,172
177,22778,29,0.73,1.5,3.0,118,156
133,55480,35,0.74,4.3,4.3,58,162
190,76572,47,0.77,4.0,4.3,44,166
143,48235,42,0.94,3.9,3.7,58,164
107,91050,0,0.65,1.0,3.9,62,91
109,76536,0,0.85,4.1,3.6,90,142
173,89989,0,0.68,1.2,3.1,37,70
134,79580,24,0.84,1.4,2.9,101,138
101,54560,43,0.77,4.7,4.8,70,186
142,33552,1,0.66,4.8,3.9,44,122
154,73617,0,0.79,4.9,4.2,95,152
140,98382,26,0.9,4.0,4.9,44,148
118,59585,23,0.81,2.6,4.4,117,167
122,34116,34,0.93,1.7,3.2,45,121
111,69637,23,0.77,1.4,4.0,102,146
105,44920,35,0.59,3.4,4.6,107,179
140,22665,15,0.86,2.1,3.5,101,142
146,61594,17,0.92,1.6,4.9,114,162
172,45882,33,0.83,3.7,3.9,66,158
123,36680,11,0.61,2.7,2.0,70,107
181,76336,18,0.57,2.7,2.1,51,102
126,59322,18,0.76,1.9,2.3,71,111
191,77715,2,0.76,2.8,3.7,92,127
158,41588,29,0.71,2.8,4.0,119,171
183,55776,45,0.58,4.0,2.4,65,151
195,92196,28,0.74,2.7,3.8,49,127
195,40140,0,0.62,3.8,4.4,105,148
131,88185,29,0.82,1.7,2.5,40,105
181,77707,15,0.69,2.5,4.7,95,147
192,56196,33,0.81,4.0,4.3,111,190
182,55284,9,0.88,1.8,4.5,65,118
121,20889,38,0.82,4.0,2.5,55,147
170,78653,29,0.6,4.3,4.8,82,169
194,74088,48,0.64,2.3,3.8,119,186
182,67845,4,0.75,2.3,4.6,38,99
109,71941,5,0.6,1.8,2.5,57,91
160,64975,32,0.7,2.5,2.7,62,127
164,63354,15,0.59,2.0,3.1,98,132
167,21387,29,0.58,4.9,4.5,62,162
191,20399,3,0.85,2.1,3.6,31,90
100,68773,41,0.69,3.8,4.9,36,151
158,49192,45,0.73,4.7,4.8,75,187
171,79334,46,0.64,2.0,3.1,93,156
163,46480,41,0.79,3.2,4.0,97,176
139,44593,29,0.69,2.1,3.8,44,121
164,56199,9,0.87,3.7,2.9,112,155
104,26141,19,0.75,4.4,2.0,111,160
165,76341,4,0.77,4.1,2.7,50,109
124,82077,31,0.64,1.7,3.9,97,148
164,34166,24,0.61,1.5,3.8,67,121
147,72088,8,0.52,1.6,2.7,47,83
198,55504,17,0.51,3.4,5.0,100,162
130,84141,40,0.75,2.3,4.8,110,182
112,66990,16,0.65,3.4,3.6,109,157
101,80018,13,0.7,3.3,4.5,111,159
181,53620,3,0.54,4.3,2.6,31,99
116,74632,24,0.76,1.0,2.4,104,133
105,94720,14,0.74,3.4,4.6,57,133
148,72164,11,0.77,3.1,2.3,101,138
187,76233,21,0.52,1.9,3.5,71,120
180,67537,25,0.8,4.8,3.2,91,167
110,93556,41,0.91,4.7,2.5,74,171
101,71113,7,0.81,1.7,3.3,96,121
126,43383,2,0.73,3.4,2.1,93,120
152,80437,4,0.95,1.2,4.1,63,105
113,84888,46,0.8,2.8,4.2,51,155
149,72685,0,0.79,3.6,4.1,80,133
167,92000,26,0.58,2.7,4.7,85,150
120,86302,19,0.66,1.7,4.7,67,128
173,83708,39,0.82,3.8,2.6,92,172
144,48527,26,0.66,1.5,2.1,58,107
119,90684,13,0.77,3.0,3.4,110,152
128,70652,45,0.88,2.1,2.9,69,150
169,75764,6,0.59,1.1,2.4,77,91
187,36919,1,0.67,1.6,2.6,55,87
125,38510,16,0.58,1.2,4.1,31,90
156,84512,40,0.75,3.2,2.6,114,178
113,64693,30,0.7,4.2,4.8,68,163
197,43282,36,0.9,3.2,4.0,48,143
189,37769,47,0.67,2.6,4.4,72,162
142,93308,13,0.63,4.2,2.8,96,145
122,94093,39,0.54,2.7,4.0,31,129
136,25493,34,0.93,2.3,3.3,38,122
151,81311,30,0.74,1.2,2.7,61,112
144,29045,39,0.54,3.7,4.9,109,192
142,59219,43,0.65,4.4,4.9,106,201
156,96386,35,0.87,2.9,4.7,106,183
183,71823,14,0.79,1.7,2.3,72,107
159,66967,8,0.85,3.5,4.1,90,147
164,53369,49,0.89,2.9,2.3,73,158
174,34023,4,0.67,3.5,3.7,52,111
132,49652,32,0.51,1.2,2.9,70,121
102,52796,3,0.68,1.4,2.7,54,86
161,90742,28,0.88,3.7,2.5,99,163
171,51489,36,0.88,4.4,2.9,101,181
196,30985,27,0.68,3.3,3.3,49,129
134,30031,48,0.8,5.0,4.0,103,206
153,25590,0,0.55,4.8,4.4,87,143
103,66650,47,0.81,1.8,3.9,97,167
110,35337,15,0.92,4.0,2.1,39,114
192,44210,39,0.68,1.2,3.4,52,125
187,51401,39,0.9,4.9,2.6,34,144
119,48789,17,0.74,3.1,2.3,112,151
139,46613,15,0.79,4.4,2.1,75,138
165,97090,34,0.6,1.7,4.5,53,133
197,68609,37,0.72,1.0,2.6,79,128
143,57365,20,0.67,2.4,2.6,106,140
162,44010,49,0.57,4.6,2.0,89,173
150,99012,47,0.71,3.9,2.0,55,147
147,69024,47,0.87,3.1,3.3,71,165
145,22015,28,0.93,4.6,2.8,115,182
120,53619,29,0.51,3.3,4.0,118,172
192,39251,49,0.62,2.9,4.0,52,152
136,45956,19,0.84,4.5,3.4,57,145
175,61314,34,0.67,2.5,3.7,99,162
122,95407,40,0.7,1.1,4.5,120,171
183,24504,47,0.51,5.0,2.8,46,158
148,88928,24,0.55,4.4,2.8,84,149
137,76039,37,0.84,2.5,4.5,50,147
131,87809,16,0.6,3.5,4.3,60,135
163,72678,32,0.85,4.2,3.0,47,144
179,25347,33,0.9,4.2,4.8,53,161
158,40275,20,0.53,1.7,4.5,79,131
110,89682,44,0.78,1.9,4.8,115,185
157,50162,11,0.58,1.8,4.0,84,125
110,30669,7,0.55,2.3,3.4,98,126
121,76176,16,0.78,2.3,2.7,90,128
180,85387,0,0.63,4.7,2.9,66,120
192,38346,42,0.59,5.0,4.4,78,183
116,78163,9,0.76,4.7,2.1,38,113
117,47479,33,0.82,1.4,3.8,33,116
132,53375,35,0.76,1.4,3.1,112,157
179,95722,24,0.86,2.8,3.9,49,130
169,80905,16,0.91,3.2,2.7,43,112
129,81042,47,0.54,4.1,2.6,84,167
112,93026,1,0.85,3.1,4.1,69,124
115,82474,25,0.93,4.9,2.3,88,165
131,63218,26,0.65,1.3,4.9,44,117
191,35120,49,0.86,3.6,2.1,86,172
199,45132,12,0.73,4.4,3.3,79,141
161,34692,49,0.82,1.4,3.0,41,129
135,35798,35,0.54,3.7,3.9,103,178
186,36007,50,0.66,2.7,2.2,99,170
121,70107,39,0.76,3.9,3.8,37,143
177,47366,36,0.78,4.8,3.7,70,174
152,42725,10,0.88,4.9,4.8,83,161
163,78336,45,0.55,2.3,2.9,110,170
190,23192,37,0.84,2.2,2.1,116,164
123,96164,30,0.82,3.7,3.3,59,142
102,48535,19,0.5,1.7,4.5,41,106
117,82779,20,0.8,4.0,5.0,92,173
107,61758,20,0.9,3.7,3.9,67,145
106,70381,9,0.56,3.1,3.1,39,96
156,54027,33,0.94,2.6,4.3,64,151
122,29075,15,0.66,2.7,4.9,77,142
143,50318,13,0.73,2.7,2.4,70,114
134,56447,32,0.77,4.5,3.1,109,179
162,64484,38,0.72,2.2,2.2,46,121
160,52176,49,0.9,1.9,3.4,95,168
127,41583,24,0.68,4.5,3.5,44,134
157,25140,2,0.57,4.7,3.5,116,157
172,20923,19,0.64,4.6,2.3,113,161
144,58677,44,0.92,1.7,3.1,60,140
133,31138,19,0.54,4.1,4.7,87,157
103,22090,37,0.9,2.5,4.7,41,141
131,72136,10,0.94,3.0,2.8,89,132
163,78722,29,0.59,3.0,4.5,39,130
132,67531,44,0.66,3.1,3.8,61,158
100,42831,48,0.93,2.8,3.1,38,141
186,31046,5,0.7,3.6,4.5,118,164
130,27237,33,0.92,4.4,2.4,42,136
115,33418,23,0.83,4.1,3.5,51,136
171,78817,44,0.91,1.3,3.6,114,170
129,78345,17,0.68,3.0,4.7,54,129
107,48588,19,0.84,4.6,3.0,41,133
112,34348,23,0.88,3.6,2.7,106,160
110,62955,19,0.85,4.2,4.2,58,148
194,66331,19,0.52,1.5,2.1,68,105
137,55557,50,0.67,1.5,2.0,98,154
160,81774,30,0.69,2.9,3.2,94,154
136,49786,48,0.53,2.3,2.2,84,152
106,58402,17,0.56,2.7,4.4,49,116
187,58868,13,0.88,3.1,4.3,83,145
144,97285,36,0.89,3.0,2.1,74,147
186,90994,33,0.89,1.9,4.6,38,127
192,69370,33,0.88,3.4,3.7,35,132
133,39198,24,0.73,1.6,3.6,108,149
183,95824,31,0.82,2.2,3.0,74,136
187,86081,31,0.62,3.4,4.1,111,174
105,44823,33,0.75,3.5,3.6,75,155
110,60188,23,0.57,4.3,3.4,73,150
130,32924,32,0.8,1.0,4.3,66,134
133,67102,35,0.59,4.9,3.8,73,168
125,51914,41,0.89,3.2,2.9,42,139
137,53078,16,0.81,2.6,3.3,96,139
115,33776,8,0.76,1.9,2.7,37,87
165,54477,8,0.92,3.2,3.6,106,149
100,28329,3,0.59,4.7,3.6,104,150
172,80870,32,0.51,3.6,2.4,73,138
161,41243,19,0.85,4.6,4.7,94,174
140,39129,11,0.94,1.4,5.0,118,152
156,82399,12,0.66,3.8,2.7,45,113
130,63975,31,0.51,4.3,3.2,67,152
135,71538,24,0.88,1.1,4.8,39,114
195,80074,49,0.58,4.7,4.3,108,208
161,58398,21,0.81,1.5,3.5,63,119
101,29249,36,0.82,3.8,3.6,109,185
145,77737,49,0.6,4.2,3.0,37,148
117,56242,36,0.78,4.0,4.1,107,188
130,80059,11,0.89,2.5,4.1,39,107
120,90677,32,0.82,3.4,3.3,73,150
122,43306,23,0.8,1.9,2.4,120,149
158,82240,35,0.56,4.6,2.9,88,169
102,81936,40,0.84,1.8,2.1,66,130
133,46783,49,0.73,4.4,3.3,34,155
175,40425,32,0.91,2.8,3.4,76,154
125,60525,15,0.55,4.4,3.7,44,125
111,30756,16,0.87,1.4,2.0,95,117
191,21390,9,0.9,1.5,3.0,43,94
108,43163,11,0.52,2.6,4.8,117,154
195,60320,3,0.94,2.4,4.6,110,146
107,77733,23,0.64,2.3,2.9,99,143
166,52640,41,0.65,2.1,2.3,79,138
116,83059,50,0.95,4.3,4.7,54,182
152,22598,11,0.66,2.9,2.2,104,133
179,43675,19,0.89,2.7,2.9,30,107
179,22674,26,0.51,1.9,4.5,76,137
114,62403,47,0.81,4.1,4.9,36,165
185,97761,32,0.87,2.1,3.9,99,160
200,49496,25,0.91,3.1,2.7,37,118
170,92594,15,0.63,1.7,2.4,47,95
134,60985,31,0.68,1.5,2.1,83,127
139,39981,14,0.93,1.1,2.5,112,127
153,98395,47,0.89,1.1,3.0,64,140
162,26115,6,0.57,2.8,3.3,113,141
115,40683,13,0.78,4.2,2.8,39,115
158,79500,11,0.94,2.4,2.4,40,95
132,57986,24,0.94,1.4,2.8,100,137
173,50934,32,0.79,4.7,3.4,74,164
150,71508,29,0.86,1.8,2.4,69,125
141,23846,24,0.53,2.0,3.0,91,130
153,23409,3,0.54,4.0,4.5,98,147
113,67941,11,0.56,1.2,2.1,60,90
127,24043,43,0.93,2.4,2.8,60,143
100,61904,13,0.61,4.4,4.4,111,174
143,42759,19,0.81,4.5,2.8,117,173
112,90651,18,0.64,1.2,3.1,57,104
155,66987,47,0.67,4.6,4.6,65,182
150,61941,47,0.88,4.7,2.8,103,195
132,48185,48,0.54,4.4,3.0,80,175
188,93355,17,0.87,1.6,2.5,85,120
172,25820,35,0.55,4.2,3.0,75,155
176,34439,4,0.75,4.4,2.4,50,112
149,48010,39,0.91,3.7,3.6,81,173
117,62618,19,0.84,3.4,2.7,31,112
132,72129,14,0.82,2.5,2.7,71,117
120,67020,1,0.64,4.3,4.8,41,117
132,34361,3,0.66,2.8,2.6,94,124
186,47938,6,0.92,3.7,4.8,78,145
170,38307,22,0.9,1.9,3.5,74,130
108,43641,49,0.52,2.4,2.6,112,174
157,42644,17,0.86,1.4,4.1,105,146
163,59960,1,0.65,4.4,4.3,76,136
157,57834,26,0.7,2.7,2.1,57,114
171,97494,42,0.86,4.5,2.5,64,161
171,60965,24,0.92,3.2,4.0,33,128
158,35335,42,0.65,1.6,3.5,34,117
137,40265,26,0.93,4.6,4.8,58,165
116,62890,3,0.93,1.5,4.2,52,101
110,32836,38,0.84,1.6,3.7,66,140
192,50595,7,0.79,3.5,4.5,30,108
163,66689,29,0.59,1.8,3.8,86,138
158,35767,40,0.94,4.7,3.1,59,165
169,74167,44,0.56,1.6,4.5,40,134
132,86985,7,0.72,1.0,3.3,40,81
178,57734,19,0.59,1.1,3.4,55,100
140,61994,32,0.81,2.4,3.6,115,167
104,87637,36,0.89,1.2,2.7,80,135
187,27443,43,0.64,1.6,4.8,89,166
125,85041,45,0.91,4.1,4.7,119,216
164,31575,6,0.71,1.5,4.2,45,93
189,90447,30,0.89,1.1,3.5,41,112
167,63603,38,0.51,4.5,2.9,75,164
197,41731,19,0.75,2.1,3.3,114,150
188,88816,1,0.77,3.9,2.1,81,118
192,48999,50,0.76,4.4,3.6,99,200
127,63406,0,0.91,1.2,3.5,63,99
145,36663,2,0.67,3.9,2.8,71,118
192,78715,32,0.9,2.6,4.0,70,153
179,27127,21,0.62,3.9,3.4,112,166
144,72499,12,0.59,4.6,4.3,67,145
100,21448,19,0.63,3.9,2.7,102,156
148,67268,2,0.9,3.3,4.0,67,128
176,49095,22,0.79,2.9,2.8,82,140
161,90111,48,0.51,1.2,2.7,89,142
102,55782,32,0.57,2.7,3.1,105,160
146,21604,40,0.71,3.7,4.8,108,191
163,87939,12,0.7,1.3,2.1,118,127
113,34465,32,0.9,1.4,4.6,55,134
183,57942,33,0.78,1.2,3.4,103,149
130,90318,28,0.87,4.5,4.4,48,151
169,33285,41,0.84,2.1,2.6,100,161
177,79207,8,0.83,2.5,5.0,71,135
140,65188,26,0.85,4.6,4.0,108,183
101,55556,31,0.72,2.6,4.4,86,155
132,56541,3,0.53,3.2,4.1,58,116
172,25659,5,0.67,4.3,4.9,111,164
138,48748,6,0.56,3.8,2.8,120,149
141,88049,45,0.7,1.4,3.5,40,125
100,56205,41,0.79,4.8,2.4,91,176
158,83410,8,0.63,2.6,2.8,47,97
184,93284,16,0.51,4.4,4.9,108,174
172,42089,46,0.79,3.2,3.4,35,142
190,82433,48,0.56,3.3,4.4,108,192
117,23789,7,0.59,4.7,2.4,117,153
181,68217,9,0.71,3.0,2.5,101,132
135,55746,48,0.65,1.5,2.7,31,114
135,81700,24,0.74,2.9,2.8,75,136
181,75244,36,0.85,4.3,2.0,97,169
194,50641,28,0.91,1.1,2.6,53,111
195,79545,1,0.55,1.4,2.1,119,111
136,57849,41,0.69,3.8,3.6,35,139
143,32999,17,0.75,2.9,2.3,82,131
189,54565,7,0.6,4.4,3.3,35,113
122,73311,28,0.63,1.7,3.3,34,107
166,20334,0,0.71,3.6,4.8,105,152
164,24365,36,0.69,2.2,2.6,66,135
166,88583,45,0.55,4.0,4.4,70,174
138,31210,8,0.75,1.1,4.1,39,90
200,65725,30,0.87,2.6,3.4,93,158
154,91790,46,0.75,3.9,3.0,48,154
165,48103,18,0.61,4.6,3.7,101,165
192,58348,8,0.91,2.6,2.8,71,120
164,77562,44,0.57,2.7,2.6,99,165
174,35593,31,0.9,4.3,3.1,103,177
192,76497,8,0.72,3.2,3.5,100,139
132,79441,33,0.94,1.8,4.8,63,148
106,50324,16,0.87,3.6,2.7,85,142
111,73454,16,0.57,1.4,2.6,116,134
111,56543,44,0.92,1.8,4.9,54,153
102,82616,48,0.69,4.2,3.1,59,167
170,34523,50,0.69,4.4,3.4,86,184
161,30532,7,0.54,3.2,3.7,67,121
144,94834,45,0.63,4.4,4.2,31,153
150,56792,21,0.54,4.8,3.4,88,158
191,51000,27,0.53,4.0,2.0,65,130
149,61110,20,0.55,3.3,2.7,113,150
158,67578,35,0.72,1.4,4.9,52,131
167,77525,34,0.53,3.7,2.6,106,165
101,39610,19,0.85,2.4,4.5,48,123
181,67912,34,0.68,4.9,4.9,86,185
139,61947,44,0.65,1.9,4.0,83,160
170,86554,1,0.77,3.3,3.2,32,96
155,74279,42,0.8,1.4,2.8,92,147
137,76094,6,0.59,2.8,3.6,114,142
134,83389,45,0.56,3.6,4.2,36,145
143,20175,3,0.87,3.3,2.3,80,120
187,42883,26,0.51,3.8,2.2,73,132
128,27014,3,0.67,4.3,3.6,70,132
113,39853,10,0.73,2.7,3.0,116,148
131,30225,0,0.77,2.6,3.5,77,114
168,47753,11,0.88,1.7,3.4,82,121
110,44886,9,0.52,1.3,4.8,68,112
185,46112,30,0.6,4.0,3.4,66,150
152,39213,16,0.52,4.7,4.9,72,152
189,30483,3,0.78,3.6,2.7,120,147
192,60866,20,0.64,2.5,3.0,53,114
131,29050,48,0.84,4.8,4.2,110,214
190,78924,38,0.8,2.5,3.6,109,170
140,79740,25,0.52,5.0,3.4,67,152
198,37938,50,0.51,1.1,2.4,112,157
131,84239,18,0.6,2.0,3.4,64,112
173,77246,16,0.5,1.1,4.7,60,110
180,54994,33,0.62,3.4,2.7,94,157
177,68211,39,0.95,2.3,3.1,30,122
171,53023,26,0.78,2.5,4.8,78,154
183,22361,10,0.67,3.2,2.3,43,102
132,75451,35,0.78,3.5,5.0,104,191
115,48764,13,0.79,2.9,4.5,49,120
142,72625,19,0.72,1.4,3.2,92,131
181,43004,23,0.86,3.9,4.4,87,163
128,99872,2,0.61,4.5,3.2,97,140
191,72952,49,0.69,2.0,4.1,57,151
166,38678,41,0.64,3.7,3.8,54,152
128,27451,25,0.59,2.7,2.9,86,140
136,29994,49,0.89,4.4,2.9,115,203
164,84664,3,0.71,3.5,4.7,96,144
179,60616,30,0.66,3.5,4.1,41,136
146,96566,33,0.9,2.3,3.2,81,151
153,55033,11,0.6,1.7,4.5,111,140
100,47860,47,0.56,2.2,2.8,75,148
158,75876,32,0.87,3.3,3.6,60,150
118,52043,41,0.93,2.2,4.4,43,140
174,77830,0,0.64,4.3,3.9,65,128
189,38769,31,0.84,4.5,3.8,115,195
124,54129,7,0.63,4.4,2.1,37,105
192,83897,49,0.8,3.3,2.1,51,146
136,65889,5,0.72,2.7,4.0,77,123
149,37951,29,0.83,1.2,3.4,52,118
111,32096,35,0.63,3.2,3.4,38,130
154,92872,39,0.68,4.5,3.7,104,192
120,98718,43,0.58,4.7,5.0,57,175
168,36271,14,0.84,3.6,3.3,79,139
197,85929,4,0.59,3.0,2.5,77,115
191,21979,18,0.64,4.4,3.4,90,154
173,82962,29,0.9,5.0,3.3,93,179
135,75556,28,0.71,2.0,4.8,120,173
137,51943,16,0.55,1.5,3.4,77,118
161,50984,18,0.51,2.2,3.8,79,128
153,21546,11,0.81,4.0,4.2,39,124
195,55887,43,0.92,2.5,4.8,77,171
151,89529,41,0.62,2.8,3.3,75,149
110,60702,21,0.9,4.7,3.9,91,170
148,21690,13,0.6,3.3,2.0,32,90
192,51374,7,0.71,5.0,4.5,103,167
137,77335,44,0.62,4.1,4.6,88,186
176,31766,31,0.61,4.2,2.5,65,145
173,54430,19,0.54,2.3,4.2,66,127
151,61047,50,0.86,3.2,3.1,30,145
191,84917,42,0.54,4.4,3.8,32,146
194,84589,35,0.92,4.9,3.6,109,195
135,23285,26,0.55,4.8,2.4,67,141
172,60039,28,0.85,2.9,3.3,50,128
136,96803,35,0.54,3.5,4.5,119,189
168,80540,50,0.71,4.4,4.9,62,187
148,87648,11,0.61,1.8,4.8,102,140
170,46957,16,0.62,1.1,2.7,76,106
152,84342,46,0.73,1.2,3.8,31,124
130,76174,9,0.55,3.7,3.8,53,121
174,86263,50,0.84,4.7,2.4,48,164
126,81774,13,0.75,3.5,3.7,48,124
177,36410,4,0.71,3.8,3.0,117,149
160,85492,2,0.85,2.1,3.4,78,112
138,45053,22,0.83,4.9,4.6,74,171
135,43722,47,0.77,2.7,2.8,61,151
170,79001,34,0.65,1.8,4.5,103,161
118,62245,17,0.71,2.0,4.3,68,129
178,54348,41,0.83,4.2,4.7,72,179
145,29733,31,0.75,4.8,4.2,111,195
183,36816,46,0.91,4.5,2.5,74,173
112,39742,44,0.73,3.6,3.9,96,186
187,35471,0,0.95,3.5,3.9,62,124
199,96462,28,0.54,1.6,4.5,89,143
178,61359,2,0.54,1.5,2.0,78,89
181,98570,16,0.71,3.9,4.4,53,134
119,56323,50,0.51,4.3,2.4,55,157
111,49775,25,0.58,3.0,3.9,58,134
189,67021,45,0.6,4.8,3.0,52,161
190,68289,5,0.54,1.5,3.1,117,128
196,34442,2,0.72,2.1,2.9,84,110
103,90361,37,0.73,1.9,3.6,120,170
177,42248,39,0.56,2.4,3.6,107,167
143,42071,11,0.93,4.6,3.7,111,174
144,77423,46,0.73,2.9,2.1,87,159
191,66661,6,0.68,3.2,2.4,57,102
162,28527,11,0.84,2.5,4.6,114,156
100,97240,29,0.59,2.7,4.3,103,167
182,63465,47,0.74,1.3,4.7,61,147
112,55237,1,0.8,1.9,2.2,36,76
111,71805,9,0.65,2.5,4.7,74,132
113,32556,30,0.88,2.4,4.4,37,130
165,77726,5,0.59,1.3,4.6,45,91
130,58749,44,0.66,4.4,3.6,117,202
125,91634,41,0.89,2.2,2.4,40,127
150,39347,27,0.51,4.4,2.4,33,121
165,55515,26,0.87,2.5,3.8,100,160
189,89586,22,0.67,4.6,4.4,87,168
137,46954,44,0.71,3.9,4.9,119,204
144,39600,27,0.79,1.1,4.0,60,119
169,70532,24,0.89,4.6,2.8,87,162
120,94115,16,0.78,2.1,3.8,94,142
101,62268,46,0.88,3.1,3.2,70,163
137,23774,23,0.65,2.0,4.9,109,159
174,45637,44,0.84,3.5,2.5,59,148
109,48470,31,0.63,1.9,3.8,41,115
